championId,win,kills,deaths,assists,visionScore,controlWardsBought,totalGold,f10_goldPerMin,creepScore,f10_csPerMin,f10_csDiffPerMin,f10_xpPerMin,f10_xpDiffPerMin,firstBloodKill,firstBloodAssist,firstBloodTakedown,firstTowerKill,firstTowerAssist,firstTowerTakedown,team_firstDragon,team_firstHerald,team_firstBaron,team_dragonKills
133,True,17,3,10,39,4,20619,366.9,237,6.4,,435.79999999999995,,True,False,True,False,False,False,False,False,True,3
133,True,5,5,12,34,2,11684,347.7,154,6.9,-1.3999999999999995,462.0,-0.4999999999999716,True,False,True,False,False,False,True,True,True,4
82,False,2,4,1,17,3,8036,256.4,160,7.5,,477.1,,False,False,False,False,False,False,False,False,False,0
39,False,7,4,0,19,3,15228,346.4,254,6.4,4.440892098500626e-16,467.4,72.49999999999997,False,False,False,False,False,False,False,True,False,2
74,False,2,7,5,10,3,10624,274.9,225,6.6,-1.4,470.0,-35.0,False,False,False,False,False,False,True,True,False,1
427,True,2,5,11,16,1,7571,267.4,104,5.8,0.20000000000000018,425.8,24.600000000000023,False,False,False,False,False,False,True,True,False,2
31,False,4,6,7,20,2,12014,277.2,199,5.9,-1.2000000000000002,437.9,-19.599999999999994,False,False,False,False,False,False,False,True,False,0
82,True,3,1,5,14,2,8376,293.2,126,5.5,,386.6,,False,False,False,False,False,False,True,True,False,2
39,False,9,4,2,16,0,12801,368.5,171,6.699999999999999,0.10000000000000009,415.2,14.999999999999972,False,False,False,False,False,False,False,False,False,0
266,False,5,6,6,25,4,11734,218.9,194,5.7,-0.6999999999999997,370.8,-76.59999999999997,False,False,False,False,False,False,True,False,True,1
427,True,5,0,8,16,1,9648,345.7,132,7.1,,463.3,,False,False,False,False,True,True,True,True,True,3
2,False,2,7,6,20,2,7635,238.6,139,6.1,0.6999999999999995,390.1,-0.6000000000000227,False,False,False,False,False,False,False,True,False,1
39,True,3,1,3,11,3,8892,287.7,162,6.8,-0.3999999999999999,451.79999999999995,-0.10000000000002274,False,False,False,False,False,False,True,True,True,3
31,True,9,1,11,25,3,13596,251.3,173,5.9,-1.3999999999999995,419.79999999999995,-47.099999999999994,False,False,False,False,False,False,True,False,True,4
31,True,6,2,7,27,4,11541,307.1,154,4.6,-2.9000000000000004,420.5,-14.399999999999977,False,False,False,False,False,False,True,True,True,3
266,True,4,3,5,8,1,9412,261.5,159,6.8999999999999995,-0.10000000000000053,442.0,-25.99999999999997,False,False,False,False,False,False,False,False,True,2
74,True,10,3,14,35,2,15376,252.7,195,6.0,,447.5,,False,False,False,False,False,False,False,False,False,3
266,True,2,5,6,18,2,9624,214.7,161,5.6,-2.5000000000000004,349.0,-143.70000000000002,False,False,False,False,False,False,True,False,True,2
2,True,5,2,7,13,1,12463,309.2,176,7.2,,439.1,,False,False,False,True,False,True,True,True,True,4
31,True,4,3,10,28,3,10740,239.6,156,4.4,-5.3500000000000005,362.29999999999995,-32.55000000000001,False,False,False,False,True,True,True,True,True,3
39,True,5,2,6,19,4,13497,221.5,227,6.1,-1.7000000000000002,351.4,-121.6,False,False,False,False,False,False,True,False,True,3
39,True,1,2,9,14,3,9859,316.2,188,9.3,3.6000000000000005,476.29999999999995,29.099999999999994,False,False,False,True,False,True,True,True,True,3
266,True,9,2,5,21,3,14361,287.8,215,5.7,-1.2000000000000004,401.8,-48.19999999999999,True,False,True,False,False,False,False,False,True,3
17,False,9,8,6,28,6,12922,281.0,195,5.800000000000001,,448.4,,False,False,False,False,False,False,False,False,False,3
11,False,2,10,6,18,3,5936,185.9,61,2.5,-4.4,310.0,-142.3,False,False,False,False,False,False,True,False,False,1
74,False,6,8,9,33,8,14263,279.6,202,7.3,3.4999999999999996,434.4,14.100000000000023,False,False,False,False,False,False,False,False,True,3
31,False,4,8,4,8,0,8818,183.6,129,4.2,,364.7,,False,False,False,False,False,False,False,False,False,0
74,True,3,4,7,18,1,8752,278.9,166,6.8999999999999995,2.399999999999999,511.70000000000005,79.55000000000001,False,False,False,False,False,False,False,False,False,2
133,False,1,9,6,12,1,5601,144.9,56,2.1,-6.1,220.5,-314.3,False,False,False,False,False,False,False,False,False,0
133,True,12,4,9,49,3,16394,455.5,196,5.0,-0.10000000000000009,372.5,16.999999999999986,False,False,False,False,False,False,True,True,True,3
31,True,2,4,6,16,2,8236,236.1,138,5.8,-1.2000000000000002,420.4,-53.39999999999998,False,False,False,False,False,False,False,False,True,2
266,True,5,5,8,22,3,12190,245.5,193,5.4,,411.79999999999995,,False,False,False,False,False,False,False,True,True,4
133,False,6,9,9,16,3,10050,184.8,98,4.1,-2.2,272.5,-172.49999999999997,False,False,False,False,False,False,True,False,True,1
31,False,2,5,14,18,2,12115,314.3,169,5.699999999999999,-0.10000000000000053,466.7,74.69999999999999,False,False,False,False,True,True,True,True,True,1
133,True,13,2,10,37,5,15009,300.79999999999995,186,7.199999999999999,,430.8,,False,False,False,False,False,False,True,False,True,4
133,True,6,7,11,32,4,13516,326.8,198,6.3999999999999995,,435.20000000000005,,False,False,False,False,False,False,True,True,True,5
39,False,0,5,1,12,1,8782,276.8,197,8.4,1.9999999999999996,437.20000000000005,-0.9999999999999716,False,False,False,False,False,False,False,False,False,0
266,False,0,4,5,22,4,7459,196.39999999999998,130,4.5,,384.9,,False,False,False,False,False,False,False,False,False,0
62,False,1,6,3,24,3,7363,206.2,150,5.0,,374.8,,False,False,False,False,False,False,False,True,False,0
133,False,5,4,0,24,5,10662,222.9,188,4.5,-1.6,337.6,-125.5,False,False,False,False,False,False,True,False,False,2
6,False,3,6,2,30,5,9782,255.4,165,5.6,0.3999999999999999,396.6,-9.200000000000017,False,False,False,False,False,False,True,False,False,1
39,True,8,6,6,30,2,16786,253.5,248,7.4,,406.7,,False,False,False,False,False,False,True,False,True,3
266,False,6,12,11,58,10,12812,294.9,170,5.9,0.4999999999999998,424.3,36.39999999999999,False,False,False,False,False,False,True,True,True,4
266,True,13,1,7,21,2,13155,356.4,153,6.0,0.0,564.3,178.79999999999998,False,False,False,True,False,True,False,True,True,2
39,False,2,9,6,46,2,13432,285.7,237,8.0,0.20000000000000018,441.2,-62.30000000000001,False,False,False,False,False,False,True,True,True,1
266,True,9,4,4,13,3,12442,286.0,157,6.300000000000001,-1.0999999999999996,473.5,86.69999999999999,False,False,False,False,False,False,True,True,True,3
31,False,1,3,10,23,7,9786,250.0,200,7.4,-1.6,450.2,-50.30000000000004,False,False,False,False,False,False,False,False,False,3
133,True,1,4,9,26,6,8797,286.9,135,5.4,-0.7000000000000002,392.29999999999995,-119.5,False,False,False,False,False,False,False,True,True,2
39,False,4,11,10,14,2,10874,294.4,180,6.9,1.7000000000000002,417.5,29.0,False,False,False,False,False,False,True,False,False,3
266,True,6,2,3,26,3,10568,315.3,172,6.3,1.4999999999999996,426.5,24.400000000000006,True,False,True,False,False,False,True,True,True,3
133,False,0,2,0,17,4,7073,249.8,169,7.8,,437.0,,False,False,False,False,False,False,True,False,False,1
8,False,2,4,6,24,3,10645,287.3,215,5.800000000000001,-2.1,436.9,-15.0,False,False,False,False,False,False,True,False,False,2
39,False,4,7,2,17,4,10567,207.8,181,4.6,-3.7000000000000006,317.1,-198.6,False,False,False,False,False,False,False,False,False,0
427,True,3,3,16,26,3,9661,222.7,93,4.6,-2.3,453.5,-12.000000000000028,False,False,False,False,True,True,False,True,True,2
266,False,5,7,6,26,2,12649,328.20000000000005,208,6.5,2.3,410.6,4.700000000000017,False,False,False,False,False,False,False,True,False,1
2,False,6,11,9,61,5,15940,235.89999999999998,204,6.9,0.6999999999999995,402.9,-65.29999999999998,False,False,False,False,False,False,False,True,False,4
133,False,6,5,5,22,5,11249,368.20000000000005,159,4.4,0.1000000000000002,346.70000000000005,19.400000000000006,False,False,False,False,True,True,False,True,False,1
39,True,6,5,3,55,6,14985,260.4,258,6.3,-1.7000000000000002,383.6,-95.80000000000004,True,False,True,False,False,False,True,False,True,4
39,False,4,8,5,15,4,11685,311.7,218,7.8999999999999995,1.5999999999999996,420.29999999999995,-9.300000000000011,False,False,False,False,False,False,False,False,False,1
266,True,11,5,4,20,2,14260,367.2,169,7.3999999999999995,-0.8000000000000003,464.8,14.100000000000023,True,False,True,False,False,False,False,True,True,3
39,False,8,3,2,21,3,11481,339.4,211,8.3,2.6999999999999997,486.29999999999995,114.99999999999997,False,False,False,False,False,False,False,False,False,2
133,True,5,5,10,31,5,10911,261.7,164,6.199999999999999,-2.3,364.6,-142.4,False,False,False,False,False,False,True,False,True,2
74,False,1,3,3,16,5,6684,235.3,143,6.300000000000001,-1.6,419.20000000000005,-73.5,False,False,False,False,False,False,False,False,False,0
62,True,9,8,8,21,3,15281,298.1,226,6.5,,490.9,,False,False,False,False,False,False,True,True,True,4
266,True,4,3,12,14,3,9767,218.39999999999998,145,5.0,-1.7999999999999998,386.79999999999995,-26.5,False,False,False,False,False,False,False,True,True,3
31,False,4,8,5,19,1,11313,230.9,201,6.3,-0.9000000000000004,413.8,-84.29999999999995,False,False,False,False,False,False,False,True,True,2
133,True,1,5,14,19,3,9602,237.29999999999998,130,6.5,,423.4,,False,False,False,False,False,False,True,True,True,4
39,False,3,4,8,14,2,8236,319.7,160,7.5,0.2999999999999998,478.4,22.0,False,False,False,False,False,False,False,False,False,2
133,True,4,1,4,26,4,9770,249.8,172,7.1,,397.4,,False,False,False,False,False,False,False,True,True,2
133,True,9,4,12,48,4,16200,280.0,187,6.0,-1.5,435.6,-52.80000000000001,False,False,False,False,True,True,False,True,True,2
133,True,9,3,7,31,5,11250,312.5,149,5.7,1.3,417.7,50.29999999999998,False,False,False,False,False,False,False,False,True,2
54,False,2,8,18,26,4,10720,208.5,175,4.5,-3.3,368.29999999999995,-112.60000000000002,False,False,False,False,False,False,False,False,False,1
31,False,3,5,4,19,2,8299,186.1,150,4.3,-3.3000000000000007,350.5,-69.60000000000004,False,False,False,False,False,False,True,False,False,1
39,True,3,1,5,36,4,11951,278.1,209,8.9,3.4,437.5,70.9,False,False,False,True,False,True,False,True,True,2
6,True,8,1,4,21,1,11482,319.5,154,7.1,,474.5,,True,False,True,False,True,True,True,False,True,4
31,True,10,2,6,18,3,12569,286.4,142,6.699999999999999,,446.3,,False,False,False,False,False,False,False,True,False,2
2,True,4,7,19,18,1,9470,189.60000000000002,112,3.1,-4.1,251.5,-225.89999999999998,False,False,False,False,False,False,True,False,False,4
266,False,3,7,1,9,2,9358,291.1,174,7.3999999999999995,2.6999999999999993,407.1,33.69999999999999,False,False,False,False,False,False,False,False,False,0
31,True,7,4,6,26,2,11863,340.8,159,5.2,-0.7000000000000002,469.6,69.19999999999999,False,False,False,False,True,True,False,True,True,3
62,False,1,4,4,16,2,7469,259.6,116,4.199999999999999,-2.1000000000000005,367.29999999999995,-64.5,False,False,False,False,False,False,False,False,False,0
39,False,6,9,4,46,3,20002,287.9,312,8.5,2.4,458.8,42.00000000000003,False,False,False,False,False,False,False,False,True,3
516,True,2,1,9,40,2,10474,294.0,179,7.6000000000000005,-0.1999999999999993,439.6,18.799999999999983,True,False,True,False,True,True,True,True,True,4
39,True,8,5,5,22,1,13828,340.0,239,8.1,1.5,500.6,60.00000000000003,False,False,False,False,False,False,True,True,False,4
133,True,8,9,10,20,1,14007,234.0,180,4.4,-1.9000000000000001,352.8,-106.9,False,False,False,False,False,False,True,True,False,4
54,False,0,7,4,28,6,8938,226.0,178,5.3,-1.8,335.0,-128.7,False,False,False,False,False,False,False,False,False,0
62,True,6,1,7,22,2,9838,317.4,147,6.0,-0.8999999999999999,501.6,106.30000000000001,False,False,False,False,False,False,True,False,False,2
133,True,9,8,14,31,5,13434,332.7,150,4.0,0.19999999999999996,378.1,57.20000000000002,False,False,False,False,False,False,False,True,True,2
39,True,9,6,6,34,5,15209,326.2,216,6.9,,388.4,,False,False,False,False,False,False,True,False,True,3
133,True,8,1,5,20,3,12114,274.8,163,7.0,-4.440892098500626e-16,435.4,-32.10000000000002,False,False,False,True,False,True,True,True,True,4
266,True,3,8,11,31,3,10908,186.7,134,4.0,-4.1,359.9,-138.5,False,False,False,False,False,False,True,False,True,4
39,False,1,4,1,25,4,9717,285.7,234,6.8,1.0,361.79999999999995,-69.30000000000004,False,False,False,False,False,False,False,False,False,0
39,False,5,9,9,30,4,13326,325.9,201,7.199999999999999,,450.9,,False,False,False,False,False,False,True,True,True,3
39,False,2,7,3,15,3,9434,255.9,207,5.5,,296.7,,False,False,False,False,False,False,True,False,False,2
58,True,7,10,8,39,7,14428,253.8,216,6.4,,382.4,,False,False,False,False,False,False,False,False,True,2
157,False,2,14,3,44,5,12433,204.4,235,5.300000000000001,-1.6999999999999997,331.29999999999995,-140.70000000000002,False,False,False,False,False,False,True,True,False,3
39,False,7,8,2,16,1,15206,335.5,282,9.2,5.1,505.3,190.60000000000002,False,False,False,False,False,False,False,False,True,1
133,True,8,3,6,25,4,11799,247.1,153,3.9000000000000004,-2.8000000000000003,326.6,-76.79999999999998,False,False,False,False,False,False,True,True,True,4
266,False,4,7,14,21,2,13294,267.6,198,7.3,,435.2,,False,False,False,False,False,False,True,True,False,5
62,False,5,9,4,33,2,16726,223.60000000000002,280,6.3,-0.8000000000000003,410.20000000000005,-17.099999999999994,False,False,False,False,False,False,False,False,True,4
2,False,9,9,5,41,5,18163,249.1,248,5.8,-1.9000000000000004,387.79999999999995,-111.20000000000002,False,False,False,False,False,False,True,False,True,3
39,False,0,9,6,23,3,9679,231.5,193,6.2,-1.1999999999999997,345.6,-147.4,False,False,False,True,False,True,False,True,False,0
39,True,7,3,9,28,1,15473,308.0,272,7.8,1.6999999999999997,459.3,48.900000000000006,False,False,False,False,False,False,False,False,True,3
266,True,3,4,17,42,3,15625,248.10000000000002,233,6.6,-0.7000000000000002,444.5,-28.599999999999994,False,False,False,True,False,True,False,True,True,4
266,True,8,3,9,28,2,14127,308.4,203,5.4,0.3999999999999999,390.7,27.799999999999983,False,False,False,False,True,True,False,True,True,3
62,True,5,0,4,28,3,11960,338.1,187,6.1,2.2,469.0,191.69999999999996,True,False,True,False,False,False,True,True,True,3
39,False,10,9,9,28,6,15632,358.20000000000005,230,9.3,,479.59999999999997,,False,False,False,False,False,False,True,False,True,3
39,False,2,3,2,13,1,10599,238.0,192,5.2,-3.3,364.3,-105.79999999999998,False,False,False,False,False,False,False,False,False,1
39,False,3,5,2,20,4,12811,230.1,264,6.9,-1.0999999999999996,384.9,-120.9,False,False,False,False,False,False,True,False,True,2
39,False,1,7,5,10,2,8234,284.7,183,8.3,3.9,433.6,81.60000000000002,False,False,False,False,False,False,True,False,False,2
39,False,7,5,4,13,1,13721,361.2,247,9.3,3.4000000000000004,487.4,65.69999999999999,True,False,True,False,False,False,False,False,False,3
266,True,2,6,10,19,3,7978,210.60000000000002,93,3.8,,397.1,,False,False,False,False,False,False,True,False,True,4
2,True,10,3,8,27,5,16236,399.6,243,5.9,1.6,446.6,137.0,False,False,False,True,False,True,False,True,True,4
39,False,5,6,4,16,2,10446,285.1,176,7.8,0.6999999999999997,398.2,-66.20000000000002,False,False,False,False,False,False,False,True,False,0
39,False,4,4,1,23,2,11350,284.0,222,8.6,2.3999999999999995,422.5,-61.599999999999994,False,False,False,True,False,True,False,False,False,0
39,False,5,8,5,18,4,11037,235.8,162,4.7,-3.9,351.79999999999995,-108.70000000000002,False,False,False,False,False,False,True,False,False,2
31,False,7,4,6,43,7,15847,239.3,234,5.5,-1.4,420.5,-7.499999999999972,False,False,False,False,True,True,False,True,True,1
150,False,1,6,1,32,4,9621,305.79999999999995,216,7.6,0.5999999999999996,482.4,5.500000000000028,False,False,False,False,False,False,True,False,False,1
74,False,4,10,14,19,5,12587,293.8,149,5.9,-0.7999999999999998,454.29999999999995,38.79999999999998,False,False,False,False,False,False,False,True,True,3
266,False,2,7,3,10,1,7535,231.6,116,5.7,,429.2,,False,False,False,False,False,False,False,False,False,0
266,True,6,2,8,20,1,10893,290.0,158,7.0,2.8000000000000003,416.70000000000005,69.10000000000002,False,False,False,False,True,True,True,True,True,1
74,True,5,3,8,14,4,10241,296.6,129,6.3999999999999995,,438.0,,False,False,False,False,True,True,False,True,True,1
39,False,8,3,2,17,1,14611,374.7,273,7.9,2.9000000000000004,435.3,40.10000000000002,False,False,False,True,False,True,False,False,False,1
266,True,0,4,8,14,2,7258,271.0,112,6.300000000000001,,426.4,,False,False,False,False,False,False,True,True,False,3
427,False,0,2,10,20,2,8011,260.6,152,7.2,0.8999999999999999,507.6,68.60000000000002,False,False,False,False,False,False,False,False,False,0
2,False,5,6,9,15,2,9183,378.1,129,4.6,-1.5000000000000004,444.6,27.500000000000014,False,False,False,False,False,False,False,True,False,1
31,False,9,4,7,31,3,15164,243.8,226,5.1,-2.1,413.3,15.5,False,False,False,True,False,True,False,False,False,3
31,False,0,7,5,11,0,7123,262.8,170,8.2,0.3999999999999999,441.5,-1.1999999999999886,False,False,False,False,False,False,False,False,False,1
54,False,2,7,17,17,3,11817,237.0,161,5.0,-2.6000000000000005,398.2,-45.39999999999998,False,False,False,False,False,False,False,False,True,2
39,False,8,8,5,23,3,12065,323.3,186,7.2,1.5000000000000002,433.9,41.19999999999999,False,False,False,False,True,True,False,True,False,1
19,False,1,10,8,14,0,7872,248.60000000000002,125,5.6,1.5,347.4,9.099999999999994,False,False,False,False,False,False,False,False,True,2
39,False,0,8,1,15,2,7009,256.4,161,7.8,-4.440892098500626e-16,414.0,-130.39999999999998,False,False,False,False,False,False,False,False,False,0
150,False,3,3,4,16,4,8611,251.60000000000002,147,5.8,0.6999999999999995,433.9,10.899999999999991,False,False,False,False,False,False,True,True,False,2
266,True,3,3,12,27,2,10448,232.0,160,4.7,-2.1000000000000005,390.20000000000005,-66.59999999999997,False,False,False,False,False,False,True,False,True,3
41,False,4,7,9,8,0,6863,318.5,82,4.3,-0.6000000000000001,399.8,17.599999999999994,False,False,False,False,False,False,False,False,False,0
39,True,4,7,9,22,3,10748,283.1,192,7.3,-0.10000000000000053,420.6,-66.59999999999997,False,False,False,False,False,False,True,False,False,4
266,False,2,3,1,14,3,7004,246.10000000000002,150,7.0,-0.7000000000000006,440.3,-57.89999999999998,False,False,False,False,False,False,True,True,False,1
6,False,8,7,4,22,2,10247,288.9,144,7.0,0.2999999999999998,474.3,72.9,False,False,False,False,False,False,False,False,False,0
122,True,5,4,3,17,4,7814,239.10000000000002,120,4.1,,280.9,,False,False,False,False,False,False,True,False,False,3
39,False,3,3,0,20,5,9531,350.4,203,8.6,,511.79999999999995,,False,False,False,True,False,True,False,True,False,0
31,False,2,3,1,10,3,6188,279.1,124,5.199999999999999,-1.9000000000000004,437.79999999999995,59.99999999999997,False,False,False,False,False,False,True,True,False,1
266,True,3,2,5,14,1,9456,211.4,167,5.5,-3.2,431.3,-42.89999999999998,False,False,False,False,False,False,True,False,True,4
54,True,6,3,9,26,3,9663,297.7,133,6.0,-0.20000000000000018,465.9,67.50000000000003,False,False,False,False,False,False,False,True,True,2
266,True,6,6,11,21,2,12683,315.2,180,6.300000000000001,-0.7999999999999994,404.4,-13.400000000000006,False,False,False,False,False,False,False,True,True,2
31,False,2,3,3,11,1,8144,220.6,148,6.4,1.9,407.4,30.599999999999994,False,False,False,False,False,False,False,False,True,0
31,False,1,8,1,12,3,7506,226.8,157,6.2,-0.7000000000000002,416.29999999999995,-64.20000000000005,False,False,False,False,False,False,True,False,False,1
31,True,1,4,5,11,2,7604,238.89999999999998,137,4.4,,372.6,,False,False,False,False,False,False,False,False,False,2
31,False,0,4,4,20,1,8002,217.6,165,5.4,-1.9,391.2,-26.700000000000017,False,False,False,False,False,False,False,False,False,1
39,False,1,4,5,12,1,8198,240.6,175,6.0,,389.9,,False,False,False,False,False,False,False,False,False,1
62,True,5,5,13,25,2,11842,301.4,162,7.3,2.0,486.09999999999997,99.69999999999996,False,False,False,False,False,False,False,True,True,1
39,False,1,5,2,20,5,8701,278.5,197,7.6,1.1,418.70000000000005,-35.99999999999997,False,False,False,False,False,False,True,False,False,1
31,True,8,1,4,29,3,10786,430.2,168,7.3,,462.9,,True,False,True,False,False,False,False,True,True,2
39,True,11,1,5,29,3,17627,360.8,266,7.8,0.3999999999999999,452.1,51.900000000000006,False,False,False,False,False,False,False,True,False,3
150,False,2,6,3,26,3,10944,225.2,214,6.5,2.3999999999999995,433.0,6.400000000000034,False,False,False,False,False,False,True,False,True,3
86,False,3,6,3,17,2,9267,255.79999999999998,164,4.4,-2.6999999999999993,379.7,-58.0,False,False,False,False,False,False,True,True,False,1
31,True,2,4,9,10,2,7791,353.79999999999995,133,6.7,,412.2,,False,False,False,False,False,False,True,False,True,3
31,True,6,2,8,18,2,12261,228.20000000000002,178,6.1,,399.4,,False,False,False,False,False,False,True,True,True,3
266,False,4,6,6,24,3,11876,306.2,209,6.699999999999999,0.6999999999999997,497.6,68.50000000000003,False,False,False,False,False,False,False,True,True,0
6,True,3,2,5,20,2,11176,290.0,198,6.8,0.5,410.5,-1.0999999999999943,False,False,False,False,False,False,True,True,True,2
39,False,2,3,1,18,3,10270,289.2,242,7.7,,434.0,,False,False,False,False,False,False,False,False,False,0
82,False,5,10,3,29,3,11755,291.7,179,7.8,1.9,457.0,-35.29999999999998,False,False,False,False,False,False,True,True,False,3
86,True,5,4,5,38,5,13053,216.2,217,5.9,-1.5,401.0,-88.99999999999997,False,False,False,False,False,False,True,False,True,4
157,False,2,6,4,13,2,7907,290.5,142,5.3,-2.4000000000000004,415.0,2.5000000000000284,False,False,False,False,True,True,False,True,False,0
238,False,1,2,1,20,3,6214,209.0,104,3.8,-2.7,372.2,-35.400000000000006,False,False,False,False,False,False,True,True,False,2
74,True,9,6,6,25,2,13482,302.2,209,6.8,-0.5,492.3,69.50000000000003,False,False,False,False,False,False,True,False,True,3
39,True,4,4,4,20,2,9596,306.9,176,7.0,-0.3999999999999999,391.9,-47.89999999999998,False,False,False,False,False,False,False,True,False,2
266,False,1,1,0,10,2,6189,231.60000000000002,149,6.800000000000001,,454.8,,False,False,False,False,False,False,True,False,False,2
39,True,11,1,4,40,3,18941,360.3,288,9.0,4.4,524.7,191.5,False,False,False,True,False,True,False,True,True,2
150,False,4,5,2,28,4,8537,247.8,131,6.9,,453.5,,False,False,False,False,False,False,True,True,False,2
74,True,11,5,15,23,4,16125,330.29999999999995,188,6.800000000000001,-0.09999999999999964,493.79999999999995,56.49999999999997,True,False,True,False,False,False,False,True,True,2
150,True,4,5,4,20,4,9508,223.9,146,4.5,-0.9999999999999998,368.20000000000005,-54.5,False,False,False,False,False,False,True,False,True,3
266,True,8,3,4,21,2,14721,337.6,197,5.9,0.8,523.1,140.50000000000003,True,False,True,True,False,True,False,False,True,3
31,True,4,7,10,29,5,11449,304.7,159,5.3,,398.8,,False,False,False,False,False,False,False,False,True,3
266,True,11,3,12,10,3,12413,253.3,150,5.199999999999999,1.1999999999999997,394.6,46.599999999999994,False,False,False,False,False,False,True,True,True,4
150,True,9,5,15,37,2,14626,206.2,194,4.8,-2.5,319.8,-141.7,False,False,False,False,False,False,True,False,True,4
266,True,3,5,14,26,3,10617,263.0,167,7.1,0.3999999999999999,445.4,21.400000000000006,False,False,False,False,False,False,True,True,False,3
39,False,1,10,3,22,0,10395,178.9,181,4.1000000000000005,-4.2,230.4,-245.50000000000003,False,False,False,False,False,False,True,False,False,2
266,False,2,6,3,22,3,7361,219.6,134,5.6,-2.0999999999999996,374.20000000000005,-126.29999999999998,False,False,False,False,False,False,False,False,False,1
31,False,6,6,3,15,3,10920,267.4,160,6.1,0.0,424.70000000000005,11.600000000000023,False,False,False,False,False,False,False,False,True,1
266,True,5,1,8,15,1,9990,270.5,133,5.4,,452.6,,False,False,False,False,False,False,True,True,True,4
39,True,4,3,12,24,5,13131,296.5,248,6.9,,413.8,,False,False,False,False,False,False,True,True,True,3
62,False,4,4,6,25,3,10071,278.8,167,5.9,-2.0000000000000004,430.8,-33.400000000000006,False,False,False,False,False,False,False,True,False,0
266,True,3,4,12,26,6,10920,247.60000000000002,174,7.5,0.5,479.5,51.099999999999994,False,False,False,False,False,False,True,False,True,4
6,False,2,6,3,15,1,8658,223.7,150,6.5,-0.40000000000000036,410.4,-60.599999999999994,False,False,False,False,False,False,False,False,False,1
39,False,0,5,5,32,3,10244,230.8,225,6.4,-0.7999999999999998,411.70000000000005,-78.29999999999998,False,False,False,False,False,False,False,True,False,4
39,True,10,4,2,14,3,13711,296.4,188,6.1,-0.9000000000000004,411.2,-25.0,True,False,True,True,False,True,True,True,True,2
54,True,3,0,5,14,2,6816,228.10000000000002,110,5.0,,430.9,,False,False,False,False,False,False,False,True,False,2
266,True,5,1,2,22,3,10567,282.1,163,6.2,-0.7999999999999998,467.4,18.39999999999995,False,False,False,False,False,False,False,True,True,2
39,True,7,7,7,28,2,14316,335.6,223,6.699999999999999,0.6000000000000001,446.0,-113.40000000000003,False,False,False,False,False,False,True,True,True,2
150,True,12,5,15,35,2,13966,216.0,161,4.4,,382.1,,False,False,False,False,False,False,False,True,True,0
266,False,4,5,8,15,2,10798,274.6,174,6.2,-1.1999999999999997,439.4,-26.69999999999999,False,False,False,False,False,False,False,False,False,1
74,True,6,9,8,53,7,15927,280.70000000000005,240,8.2,0.5000000000000004,487.8,-1.5,False,False,False,False,False,False,False,True,True,2
39,True,4,5,6,32,3,11814,226.4,198,4.699999999999999,,376.79999999999995,,False,False,False,False,False,False,True,False,False,5
266,True,18,2,12,23,4,17560,442.20000000000005,166,5.4,-2.4000000000000004,496.8,25.400000000000034,True,False,True,False,True,True,False,True,True,2
39,False,3,6,1,27,2,10170,358.6,217,8.0,2.6999999999999997,491.4,126.19999999999999,False,False,False,False,False,False,False,True,False,0
266,False,6,9,9,19,3,10367,244.5,142,4.5,-0.7,368.29999999999995,1.5999999999999943,False,False,False,False,False,False,True,False,False,4
266,True,6,0,7,15,2,10568,275.1,143,5.0,,414.6,,False,False,False,True,False,True,False,False,False,2
39,True,12,4,6,26,1,17521,294.1,264,8.1,4.0,455.2,66.69999999999999,False,False,False,False,False,False,True,True,True,4
39,True,10,7,2,29,2,17944,271.2,273,6.8,-0.20000000000000018,341.9,-114.29999999999998,False,False,False,False,False,False,True,False,False,2
39,False,2,11,5,14,2,8350,251.39999999999998,155,6.199999999999999,0.5999999999999996,387.6,-83.5,False,False,False,False,False,False,False,False,False,2
82,True,5,7,11,15,2,8675,259.2,99,4.4,-2.1000000000000005,353.5,-55.19999999999999,False,False,False,False,False,False,True,True,False,4
17,True,4,1,3,25,4,8588,222.8,154,6.3,-0.5000000000000004,396.2,-43.099999999999994,False,False,False,False,False,False,False,False,True,2
427,False,3,4,15,18,4,7628,200.7,82,4.1,,404.9,,False,False,False,False,False,False,True,False,False,2
39,False,3,5,4,34,4,9463,241.1,163,6.6,,366.7,,False,False,False,False,False,False,True,False,False,3
39,True,7,9,10,36,6,17326,457.6,280,7.3,3.4,469.29999999999995,88.79999999999998,True,False,True,False,False,False,True,True,False,3
31,False,2,3,3,13,2,7296,228.7,152,6.300000000000001,-0.49999999999999956,439.0,-9.199999999999989,False,False,False,False,False,False,False,False,False,0
39,False,4,4,3,23,2,10720,366.0,197,8.3,2.1999999999999997,501.20000000000005,76.30000000000001,False,False,False,False,False,False,True,False,False,2
266,True,0,4,2,24,5,9874,228.6,199,6.0,-1.5000000000000002,386.0,-74.79999999999998,False,False,False,False,False,False,True,False,True,2
266,True,3,4,6,24,4,13369,259.8,210,6.1,-2.7999999999999994,437.9,-52.20000000000002,False,False,False,False,False,False,False,True,True,3
39,True,7,10,11,26,4,14906,261.6,197,6.6,-0.6000000000000001,446.5,-86.6,False,False,False,True,False,True,True,True,True,4
39,True,6,6,9,18,2,12583,268.5,201,6.6,,363.4,,False,False,False,False,False,False,False,False,True,1
